Date,Authorname,CentralBank,Role,position_in_fed,district,female,minority,federal_reserve,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19
1986-03-06,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,0.2330277,1.1751926,-0.15728801,-1.0766523,-0.11224802,0.43987042,-0.43602479,-1.0668861,1.3909807,0.17030841,0.36628258,-0.5276451,0.20003842,0.77625954,0.771715,0.19806448,0.13700826,-0.5018863,-0.54694307,2.2052865
1986-03-11,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,0.022936681,0.6244776,-0.60604006,-0.2847913,-0.21428588,-1.2072394,0.420387,-0.72736746,0.34436238,0.91756886,-0.017564248,0.59959906,1.3203404,0.39631474,0.59543246,-0.21006529,-0.62818754,-0.15714885,0.123203464,1.4626812
1986-03-11,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,-0.2095216,1.0452555,-0.8914376,-0.46140963,0.21163931,0.06742075,0.43514717,-1.2468913,1.0910425,1.6323785,0.16169631,-0.5678962,-0.62052876,-0.5278627,0.6169944,0.60744894,1.8020632,-0.07667469,0.114466324,0.793723
1986-03-13,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,-1.7150196,-0.54917276,2.874911,5.064869,-4.261858,2.7722132,9.180973,-4.5840607,1.739439,-4.1313376,2.695647,8.104808,-4.6098385,-2.673963,-7.510477,-4.126753,-1.8507886,2.1410809,-3.612525,-2.4145372
1986-03-19,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,0.47786227,-0.7159372,0.054324448,0.76095396,-0.124969065,-1.3590753,-1.1655884,-0.11007635,0.87054825,0.36788726,1.1016672,1.24782,-0.8380959,0.40837687,-0.7374587,-1.358956,0.5790698,-0.47548473,2.4872432,1.0771576
1986-04-09,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,-0.04237984,0.78506505,-0.80652183,-0.748235,0.859358,1.0488545,-0.16605814,-1.3494776,0.31789503,0.23832493,0.52375096,-0.20419948,-0.585417,0.83248,0.41902336,0.5044793,0.8312247,-0.4196592,1.0741581,-0.36356187
1986-04-15,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.8909324,-0.89495337,0.8002068,0.57151234,-0.17788437,-0.43573505,-1.3883777,-1.0567163,0.4072257,0.3578046,1.7940497,0.7820519,0.5930651,-1.2321525,0.7448898,-2.26872,1.1190796,-0.013796478,1.250097,2.0633864
1986-04-22,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,0.7484699,-1.5094074,-0.53018326,0.4775015,-0.20569241,-1.0862678,0.041997362,-0.5858047,0.44440314,0.44828165,-0.5054874,1.0564071,0.5280165,-0.19448723,0.44914716,-0.048755597,-0.3561988,0.24221872,-0.8083838,0.8643349
1986-04-22,Wayne D Angell,Board of Governors of the Federal Reserve,Board member,Member,Kansas City,0.0,0.0,Board of Governors,0.3516499,-0.57959443,-0.6724126,0.3683923,0.3828613,-0.36762974,-1.4861835,-0.622712,1.5131345,-0.18973882,1.2030116,0.91985697,-0.43971774,0.1281109,-0.1307626,-0.5504975,0.40337044,-0.7345976,0.78400433,1.3251364
1986-04-23,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.09078507,0.16699916,-0.23996538,0.80334157,0.20109756,-0.105407,-0.060077615,-1.9121385,0.48630476,0.6112791,-0.09277385,0.4019917,-0.5001603,-1.0260061,0.31234533,-0.86181873,0.070493214,0.31556496,1.1079464,0.62215143
1986-04-26,Manuel H Johnson,Board of Governors of the Federal Reserve,Board member,Member,Richmond,0.0,0.0,Board of Governors,1.0664428,-0.4414522,0.8883815,1.2894487,-0.059548542,0.2695159,-1.9482757,-0.005203685,-0.5713768,0.8767099,1.3887968,0.9110137,-0.23832494,-0.4361199,-0.65407896,-0.9055179,1.1790991,0.33011362,0.09773785,0.39539826
1986-05-05,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,0.24034299,1.565152,-0.22194265,0.75407296,-0.45274714,-0.924268,0.26069343,-0.8290009,-1.2342806,-1.4854815,-1.5139326,0.6985678,1.3188485,0.37891153,-0.03352466,2.3297703,-1.8931029,0.06217791,0.058242057,2.7490375
1986-05-05,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.07430228,-1.0673792,0.36032668,0.48293468,-0.02499966,-0.1018905,0.2735067,-0.95983475,0.039367,-0.77075094,1.3547044,0.00578435,2.1764581,-0.62965107,0.2669537,-0.54864705,1.3888535,0.994161,1.2004192,2.3020382
1986-05-07,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-0.53809196,1.432397,-0.5473692,-0.9480577,-0.31543007,-0.4094704,0.16724175,-1.3783127,1.5927423,1.3933251,1.5454751,0.042699378,0.39014682,-0.17445736,1.0124959,0.13999832,1.2494296,-0.83089566,-0.13033918,1.4199928
1986-05-08,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.38886583,-0.2874211,-0.16540131,-0.024626762,-0.16599163,-0.30118567,-1.3440648,-0.9153526,0.52409804,-0.1633035,1.1747855,0.7593561,0.4069563,0.4310778,0.60067755,-1.599107,1.8988076,-0.61222076,-0.326557,1.1860235
1986-05-13,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-0.602639,1.502655,-0.37058774,-0.6224563,-0.33143872,-0.42739612,-0.34677482,-1.6283586,1.5996286,1.2766671,1.3843364,0.048120372,0.3965568,-0.101663746,0.55692744,0.028154463,1.1489866,-1.0599824,1.261662,1.7507793
1986-05-14,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.8811219,-1.1249261,-0.026767692,0.63253427,-0.10477219,1.1499325,-1.1592932,-0.56823707,0.9225022,0.9447323,-0.05381843,0.8576022,0.45063606,-0.027798958,-0.5358362,0.65249056,0.8394411,-0.4367308,-0.4213552,0.25989887
1986-05-14,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,-0.008975484,1.885567,-0.07665851,-0.8697578,0.041944496,0.17520702,0.90929604,0.90964574,1.893457,1.6974431,1.0568374,0.30537874,-0.4432829,-0.30071047,-0.5618708,1.5857006,0.0132804215,-0.82930726,-0.18321258,-0.9849064
1986-05-15,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,1.1691833,0.17816354,1.5792465,0.21589318,-0.71430904,1.8454615,-2.2934856,0.4107665,0.3084216,0.29854554,-0.76516736,0.008146881,-1.0171336,-0.3599753,-0.988189,-0.64364374,-0.050036013,-1.1462079,-0.40018564,-0.37687045
1986-05-21,Emmett John Rice,Board of Governors of the Federal Reserve,Board member,Member,New York,0.0,1.0,Board of Governors,0.7853249,1.5790035,0.36488852,-0.11618749,-0.16801576,-0.2750282,1.4339737,-0.029461961,2.5227427,3.0401785,-1.1332343,0.09497947,-0.007671008,-1.3715432,-0.026084652,1.4303098,-0.65477175,0.0350925,0.27129453,1.666927
1986-05-22,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,0.6849772,0.050353467,0.1199622,1.0757924,-0.58356714,-2.0036714,-0.9483847,-0.16732985,1.5790452,0.36496812,0.78417164,0.2991728,-0.7089322,1.338494,-0.4758379,0.19911319,-1.1505749,-0.40317512,0.06984323,-0.15236995
1986-05-30,Emmett John Rice,Board of Governors of the Federal Reserve,Board member,Member,New York,0.0,1.0,Board of Governors,0.6186796,-1.5141536,-0.15006939,1.0891885,-0.17833586,-0.48471996,-0.55982363,-0.28603017,-0.053732272,1.456139,0.2572983,1.1014713,0.34578684,0.37452,0.64993054,-0.2017447,1.7301015,0.16998245,-0.45505297,-0.6303499
1986-06-04,Manuel H Johnson,Board of Governors of the Federal Reserve,Board member,Member,Richmond,0.0,0.0,Board of Governors,0.62399065,-0.60059756,-0.7795047,1.1947379,0.23400731,-0.46299967,-1.3187844,0.24858943,2.0347736,-0.1847672,0.48639,1.4887896,-0.55362403,0.7104714,-0.17310402,-0.8026453,-0.9134165,-1.05381,1.752578,1.3595233
1986-06-04,Manuel H Johnson,Board of Governors of the Federal Reserve,Board member,Member,Richmond,0.0,0.0,Board of Governors,0.058125433,1.7708695,-0.37581292,-0.53064895,-0.19105107,0.10596943,0.79702324,1.100442,2.7699788,2.7424784,0.13674524,0.21394649,0.0006948376,-0.7262517,-0.38922104,1.4225897,0.031204537,-0.8250607,0.56278956,-0.20979594
1986-06-05,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.9074298,-0.65185016,2.735859,0.7435765,-1.7844903,-0.17234445,0.23833622,-0.15329175,-0.33740112,0.3048365,0.66735107,0.10413667,1.3786525,-1.040789,2.5795968,-1.4074961,0.9967582,1.0524004,1.4103434,2.563271
1986-06-05,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-1.6390359,0.32296887,0.010461622,1.041833,-0.97202104,1.6398307,2.5858994,-0.8311174,2.7071908,0.11769892,-0.43425888,-0.021309132,-0.16313216,-0.31306446,-0.023961425,-0.17700535,-1.3613595,-1.7978371,2.0775664,-2.905924
1986-06-11,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-1.4885474,1.166788,-0.5268665,-0.5698228,-0.8756146,-0.029349364,0.758862,-1.2207406,1.2087582,0.124335885,0.4096351,-0.21333562,-0.8096025,0.61799157,0.20998591,-0.0742967,-0.6229354,-1.1716807,2.175063,0.17400396
1986-06-12,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.72116166,0.32853645,0.19325061,0.0157761,-0.29282176,0.6340183,-1.237841,-0.86318517,0.5373585,0.52162087,0.5760648,0.28686714,0.0648375,1.0552692,-0.6058149,1.3431503,-0.568258,-0.5442125,-0.4121105,1.5672354
1986-06-15,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,1.2973174,-1.014059,3.0944972,1.1398333,-2.068887,-0.1966077,0.7587242,-0.27450928,-0.23976848,0.09274836,0.29337582,-0.17243166,1.8739439,-1.0603198,2.8209271,-0.6020537,1.4481261,1.1085781,0.41770238,2.5578084
1986-06-17,Manuel H Johnson,Board of Governors of the Federal Reserve,Board member,Member,Richmond,0.0,0.0,Board of Governors,-0.82966256,1.4080114,-0.39423367,-0.2549207,-0.44187406,0.25983414,1.6231699,-0.5735693,1.7540634,1.1195794,1.525886,0.087824866,-0.46487847,0.8996153,0.37618396,0.7151729,-0.99172556,-1.5497932,0.30778643,-0.057862643
1986-06-18,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,1.0692166,-0.08642474,0.49764377,0.50401115,0.27021167,-0.44614825,-1.4373231,-1.2304676,0.21365055,-0.055454265,1.4362874,0.71633565,-0.39034584,-0.24939543,0.21239136,-1.9704572,1.5087336,-0.34306413,1.946846,1.3380604
1986-06-24,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,-1.3736854,-0.6824156,2.8646648,4.2007813,-3.6890807,2.1813166,8.939486,-4.511368,1.8446391,-3.9379263,2.1634452,8.372287,-4.4978294,-3.742722,-7.1749363,-3.795765,-1.565963,2.7655227,-3.2698553,-0.73947215
1986-07-12,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.17613944,-0.1257843,-0.28013045,-0.3299472,0.46968266,1.0278891,0.061897483,-2.493902,0.78365076,0.92791694,-0.72971237,-0.21907155,-0.82127494,1.7374978,0.30270302,0.026353171,0.20682116,-0.81321293,0.84846336,0.41526294
1986-07-15,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.7727736,-0.31684625,0.7353242,-0.10723825,-0.708932,1.8974072,-1.222987,-1.1421733,0.7560254,0.66298664,-1.0129731,0.25845453,0.5076685,1.8270242,-0.36036772,-0.06933993,0.24409784,-0.8687999,-0.20603944,2.365404
1986-07-23,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.81018555,-0.8149636,-0.08037668,0.8909209,0.49506643,-0.30327016,-0.8464534,-0.7166965,0.3927252,0.63529414,1.5744698,1.0330211,-0.1447862,-0.43385807,0.6431375,-0.9033057,1.050844,0.41192037,1.4890398,0.8768389
1986-07-31,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.7985632,-1.1207792,-0.2301852,0.16158916,0.38093984,0.94917214,-0.8902618,-0.6322028,0.71639633,0.65165603,0.67394763,0.23341441,-0.42002386,0.4242891,-0.33477893,1.099681,0.37706688,-1.5617495,-0.68095994,0.46444198
1986-08-07,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.8066113,-1.2981336,-0.4273094,0.33981836,0.65870637,1.284428,-0.5751204,-0.426542,0.8826774,0.7137914,0.6396099,0.7982919,-0.08593634,0.49879682,-0.12045427,0.6422154,0.313129,-0.9957199,-0.53240275,1.0373192
1986-08-12,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,0.74211824,1.4969944,0.94010586,-0.48145992,-0.5444019,0.6127448,1.2073932,-0.20598137,1.746588,3.0988631,-0.9274298,-0.1736091,0.108486675,-0.7961416,-0.76752555,0.64352155,0.25680986,-1.2718935,1.4676449,1.4914746
1986-09-03,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,-0.87595165,-0.22981508,-1.1276553,0.44325572,-0.43075946,0.1312364,-1.6025877,-0.73467696,1.8736182,-0.91450846,1.7291434,-0.30028978,0.060366888,0.79158384,-0.6958026,1.1106374,-0.31678137,0.25718203,0.1362263,1.0195571
1986-09-16,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.8228559,-0.69392747,-0.12032744,0.7329647,0.307865,0.47481558,-1.2670065,-0.92652667,0.96798337,0.2512428,1.1476644,0.8694512,-0.16141807,1.0191083,-0.83479005,0.6449261,0.7273427,-0.4809873,0.21564254,0.8946855
1986-09-17,Manuel H Johnson,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,Richmond,0.0,0.0,Board of Governors,-0.0061266744,-0.6647422,-0.69086057,0.88991857,-0.16008611,-1.0836802,-0.89261335,0.13392715,1.1923115,0.36873633,1.1801258,1.0944613,0.058402468,1.9524304,0.09242124,-0.33653954,1.2319052,0.084000625,0.13008907,0.981194
1986-09-24,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,0.83350915,-0.5713391,0.34933886,0.56807184,0.15400496,-0.25931007,-1.4757277,-0.7114958,0.69438875,0.4250149,1.908416,1.317999,-0.15129697,-0.8343001,0.24687633,-0.9728655,1.2866951,-0.16625366,1.4489433,1.0393237
1986-09-26,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,-0.9237805,0.9609521,0.15902509,-0.040425166,-0.8380044,0.113212354,2.1458302,-0.64597416,1.4616088,2.2401986,1.1633418,0.494632,0.9699039,-2.0211594,0.7808141,-0.5282804,-0.39810193,0.9137443,3.1548185,2.5220525
1986-09-30,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,0.27248415,-1.195314,-1.163483,0.70470494,0.9173377,0.3311555,-0.2276497,0.1407069,0.87593675,1.0783349,0.51342505,1.1278421,-0.08177674,-0.3805561,-0.3292337,0.38621444,-0.30443636,-0.949285,0.30057713,1.651434
1986-10-02,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,0.30197072,-1.3133098,-1.1421095,0.7139684,0.9173365,0.38196993,-0.03753568,0.1373097,1.1004105,1.0520273,0.30607432,1.0415657,0.18924214,-0.5602307,-0.32262173,0.60273445,-0.35478476,-0.8537058,0.9427695,1.8489382
1986-10-03,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,0.6246227,-1.3634856,-1.0062313,0.754419,1.1676532,0.46088165,0.06890519,0.25538558,1.0041534,0.7989231,0.59983426,1.0404122,0.0248212,-0.19116478,-0.36936674,0.65651333,-0.35771176,-1.0643814,0.19636855,1.7373397
1986-10-09,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,0.38458803,-0.6559626,-0.77322835,0.45698187,0.22162576,-1.1835198,-0.59027636,-0.14292787,1.1193992,-0.034319773,0.7654611,-0.48161882,-1.2744389,0.33355194,-0.47357076,-0.65674084,-1.5251911,-0.20453684,-0.8775455,1.2467139
1986-10-09,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,0.4241031,1.3355371,-0.33559,0.31571504,0.013273143,-1.3428736,-0.109201916,-1.8146937,0.8909175,0.2738503,-0.30114073,-0.61664784,0.23766391,-1.3241639,0.595152,0.77957225,0.8031967,0.60381025,-0.30078325,1.2993455
1986-10-10,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,0.3761277,1.4168899,-0.52104264,-0.6192863,0.36492887,-0.51030874,-0.61114115,-0.34466988,0.37007335,0.12263192,0.52574605,-0.07688413,0.17959861,-1.1203481,0.33581015,-0.37981966,-0.2180637,-0.23996541,-1.2636807,0.3559143
1986-10-16,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.6833119,-0.5391287,-0.10909128,0.3721152,0.09432781,0.6471045,-1.5369586,-0.6167062,0.77333564,-0.11383572,1.2014123,0.75125575,-0.4834241,1.1125747,-1.0907944,1.0829602,0.34991872,-1.1675732,-0.5588136,1.1529839
1986-10-22,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,0.68810445,-0.18418285,1.9572139,-0.05685996,-1.0611302,-1.3571746,2.0681033,0.91919386,0.27364725,1.2774876,1.037775,-0.5425287,0.0773815,1.7883413,1.4235239,-1.5023769,2.8688958,-0.978161,0.6211166,-1.2408649
1986-10-29,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,-3.1844833,-0.38854688,0.49319422,1.2043394,-1.8294224,0.4192812,2.4836133,-2.3046725,1.6137878,-0.7342984,-0.06415932,1.194999,-0.006711371,-1.3360282,-0.80993366,-2.4783874,-3.7227352,-3.6375735,3.3966253,-0.28018415
1986-10-30,Emmett John Rice,Board of Governors of the Federal Reserve,Board member,Member,New York,0.0,1.0,Board of Governors,-0.32162917,1.393473,-0.13232559,-0.3904799,-0.40471655,-0.20915556,0.022742303,-0.41640884,0.61867833,0.5894333,0.92475444,-0.13161291,0.24067023,-0.29247943,0.6855179,0.6164905,-0.15337986,-0.5760912,0.81863695,2.319451
1986-10-30,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.7135972,-1.350602,-0.10286939,0.14845166,0.23619826,1.4751703,-0.21496546,-1.0891362,0.7014273,0.65439546,0.39268348,0.31102946,0.21605127,0.40232307,0.38084754,1.2368016,0.4802829,-0.8345445,-0.9199907,0.72417474
1986-11-01,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,0.43513745,1.328873,-0.36151513,0.086296156,0.08063261,-1.203571,0.008052514,-1.9446391,0.9580531,0.18839861,-0.4876646,-0.59162396,0.06686964,-1.0476116,0.6672746,0.56770587,0.64601046,0.48226526,-0.091987975,0.9811586
1986-11-10,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.68068475,-0.9514799,0.12849392,0.449906,0.45010528,1.5093952,-0.72522014,-0.4934171,0.82116127,0.1785158,1.4668549,0.81027305,0.31816855,1.9929416,-0.7147994,0.98725903,0.10148789,-0.15451622,0.39382157,1.6368654
1986-11-12,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,-1.2297436,-0.88650835,2.7246602,3.412703,-3.3371696,2.2667212,8.353372,-4.4324484,2.5332887,-3.9908628,2.5746694,8.318784,-4.3987427,-3.378128,-6.851034,-3.7038627,-1.5150746,2.8922741,-2.4670463,-0.92722404
