Date,Authorname,CentralBank,Role,position_in_fed,district,female,minority,federal_reserve,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19
1986-01-06,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,8.754398,-1.6192712,-0.04108405,0.3460679,0.33957857,-0.11396456,0.7504437,1.1192118,0.35618544,1.3241796,0.35045746,-0.3018136,-0.07993722,0.57525086,0.56319,0.3074149,0.21604836,0.07877517,0.08192411,-0.43491936
1986-01-08,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,3.1813042,3.9074795,-1.6522337,-1.6210518,-1.0523058,0.38763905,0.6599512,0.28779873,-0.14110231,0.50457025,0.17004713,-0.025232553,0.10566342,0.3927133,-0.08874631,-0.11900413,0.28786838,0.29856718,0.08335966,0.22127993
1986-01-15,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,1.3693438,-3.4191759,1.1828322,-0.6322508,2.3041737,0.40272903,-0.74540854,0.6635306,-0.71007204,-0.25499862,-0.36552024,-0.38613486,-0.183043,0.86946225,-0.43574786,0.5389625,0.47480738,0.21836764,0.8128211,0.073252305
1986-01-15,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,8.811932,-2.5250623,-0.09003961,0.4622903,0.32963312,-0.56045055,0.83675504,1.168193,0.49249077,1.1845005,0.14396825,-0.4692397,0.058963418,0.36281085,0.70582044,0.17661083,0.1742307,0.25657946,-0.013861001,-0.3278612
1986-01-16,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,6.651272,2.089462,1.7093353,0.15825796,2.283521,-1.1066942,-0.77755547,-0.31944367,-1.7514913,-0.9852316,0.36132035,-0.108475804,-1.2695307,-0.03400135,-0.1887461,0.028710246,1.5532092,0.04765898,1.2913039,-0.053487048
1986-01-28,Emmett John Rice,Board of Governors of the Federal Reserve,Board member,Member,New York,0.0,1.0,Board of Governors,5.6618176,3.7875445,2.5449986,1.5609341,-0.12326777,1.2909899,-0.6241939,0.27085298,-1.0025635,0.630847,-0.25261742,0.59383905,-1.1403296,0.004995942,0.43309832,0.34164143,0.5628029,0.8938018,-0.878001,-0.018884115
1986-01-29,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-3.7657645,1.9810544,-0.16476965,1.0244832,-1.9725714,-0.27255583,-1.244324,1.3203329,-0.36841202,0.83874094,-0.027199775,1.104026,0.9206544,0.43622136,-0.23286486,-0.4527632,0.22925198,-0.37568188,-0.36285952,-0.20453496
1986-02-03,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,9.05503,-3.2418716,0.6813338,0.4215212,0.30153072,-0.69658756,0.56130433,1.3553733,-0.16780186,0.3729022,0.07395461,-0.14356041,-0.3724723,0.12858963,0.6154406,0.17436326,0.1585536,0.8738927,-0.41098598,-0.26572633
1986-02-05,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,0.61789715,1.7677022,1.294888,-2.1954021,1.7600229,-0.22832084,-1.4180818,-0.847352,-1.3069344,-0.017232478,-0.22689706,-0.5613469,0.5225605,0.36272788,-0.85647273,-0.049604893,0.707888,0.13031381,0.7488378,0.54297674
1986-02-18,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,-4.5156107,0.28036648,0.95178246,-1.9283276,0.682473,-0.37282062,0.3512218,1.066745,0.52373314,0.23591179,0.7998377,-0.42539072,-0.32390058,-0.24255133,0.5658926,0.21387684,-0.5685605,0.04044628,0.52248096,-0.24835028
1986-02-19,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,3.339555,-0.8543721,0.45064116,-1.897358,-0.87330884,-1.1585124,-1.1215605,-0.03102085,0.2497158,0.73037225,0.49610928,0.39744294,0.5068785,0.08563852,-0.72725725,-0.64124465,0.53309786,-0.17915416,-0.018675596,-0.16327322
1986-02-20,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,7.987706,-1.8449734,1.2474632,0.06085062,0.92662245,-0.615103,-0.40103185,0.8062005,-0.5499151,0.21973771,-0.19978467,-0.76645815,-0.05119908,0.2069819,0.529734,0.16971374,0.7434355,0.7339581,0.3731225,-0.062667966
1986-02-26,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,3.5715878,-2.7432394,1.5696964,-2.131692,-1.5331025,-0.73186684,0.38613057,0.8859407,0.3061819,0.36210996,-0.11496788,0.2242521,0.3806435,0.9770553,-0.24759793,0.15360212,0.8228568,0.8794219,-0.5479964,0.3686328
1986-03-05,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,-3.722265,-0.08627759,1.2020414,-0.901124,1.8400555,0.5773759,-1.5381896,1.1382824,-0.5360961,-0.35204202,0.33322516,0.43519413,0.030670762,0.48589945,0.27129793,0.09972465,0.42581522,0.21443397,-0.05103019,0.4976732
1986-03-06,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,-4.690673,-1.549625,1.4716702,-0.6010275,0.925291,1.4141116,-0.37020862,1.9098364,0.26364994,0.2778718,0.8296355,0.290676,-0.02135408,0.07896423,0.9598,0.3942169,-0.2793728,0.74720246,0.48636496,-0.18306129
1986-03-11,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,-0.18676281,3.3575048,0.790225,-1.3991771,-1.1248039,0.14163113,0.6540072,0.514566,-0.19863701,0.54085344,1.2947721,0.12369704,0.5800477,0.19313908,0.6256535,-0.12793839,0.16401517,0.19991106,0.23510075,0.40256864
1986-03-11,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,2.642809,2.2161412,3.156189,0.90830183,-0.28202155,-0.28221488,-0.24180257,1.0089914,0.64638233,0.20785037,0.48928383,0.27880752,0.11158204,0.4464724,0.06367791,0.45642674,0.58641183,0.8674643,-1.0323226,-0.5604048
1986-03-13,Robert T Parry,Federal Reserve Bank of San Francisco,Governor,President,San Francisco,0.0,0.0,Federal Reserve Bank of San Francisco,7.648203,-2.2264183,0.18699932,-1.1299825,-1.0829012,-1.6516998,-0.7824867,-0.48499462,-0.38218164,0.65651697,0.5878129,0.41227925,-0.5681318,-0.39318085,0.5108055,0.029499173,-0.29533732,-0.30265784,0.11569843,-0.8003632
1986-03-19,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,3.7213597,-0.34283483,0.74479175,-2.3350744,-0.061227918,-0.6380005,-1.0920125,0.21685822,-0.7317109,0.3106625,-0.27306557,0.22627103,-0.021392703,-0.79782414,-0.6238413,-0.7407079,1.05243,0.341142,0.26913106,-0.14755808
1986-04-09,Preston Martin,Board of Governors of the Federal Reserve,Deputy Governor,Vice Chair,San Francisco,0.0,0.0,Board of Governors,4.1453047,-1.710617,2.7823138,1.4699435,0.2745425,-0.27286243,-0.47086763,0.15958074,-0.13206434,-0.41970426,1.0636821,0.557166,1.1349636,-0.48607635,-0.222525,-0.0341686,0.3950807,0.44894093,-0.07929942,-0.45267493
1986-04-15,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,3.3827896,-1.5735132,-0.8188777,-1.6214938,1.896148,-1.0936427,-0.932243,0.93821454,0.20188093,0.17947978,0.25017723,-0.6054791,0.10057092,0.14081001,-0.12561893,-0.33956265,0.31998384,-0.02285999,0.2287518,-0.47530365
1986-04-22,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,7.6583366,2.3959167,-0.05713308,-1.5260105,0.33600086,-0.03355789,0.07737577,-0.054091483,-1.3650227,0.06950456,-0.7179109,-0.52258134,-0.70644295,0.46662998,0.5781119,-0.0027350187,0.06496668,0.2979142,0.30446595,-0.33236593
1986-04-22,Wayne D Angell,Board of Governors of the Federal Reserve,Board member,Member,Kansas City,0.0,0.0,Board of Governors,4.9955535,-2.437611,0.94525146,-0.9838171,-0.07591879,-0.26335144,-0.71239376,0.58961105,-0.35313082,-0.2934543,-0.052720964,-0.76131666,-0.7170327,0.08357501,0.42915308,-0.33280516,0.947806,0.16875517,0.4544376,-1.044845
1986-04-23,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,1.0955411,-0.93325573,0.67002535,-0.4477048,-0.712092,-0.0009021759,-1.9534781,-0.04060501,-0.5509367,-0.23738807,0.68824327,0.15113509,0.8304595,0.5505426,0.054508448,0.13074684,-0.13294542,0.40582836,-0.12707236,-0.066156894
1986-04-26,Manuel H Johnson,Board of Governors of the Federal Reserve,Board member,Member,Richmond,0.0,0.0,Board of Governors,2.4419296,-2.8653107,0.02684164,-2.229414,2.3147478,-1.8419814,-0.43537307,0.12926343,0.46152115,0.27160478,-0.491366,-0.09541118,0.702253,0.21280026,-0.42574883,-0.296165,0.06262326,-0.027111948,0.26517147,-0.12016481
1986-05-05,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,-3.470453,-0.12502903,2.1819205,-1.7402248,-0.68130326,1.7484694,-0.19163394,-1.5647324,0.6662936,0.11256564,1.9094281,-1.2084545,1.0936729,-0.30309117,1.48482,0.03185153,-1.3328274,0.82976407,0.1641989,-0.07430859
1986-05-05,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,1.4176881,-0.45940256,-2.9353187,-1.120204,-1.2048697,-0.87801313,-0.50666165,0.4661742,1.9318795,-0.9437031,0.6490655,-1.0439085,1.3867294,-0.4263618,-0.5720749,0.44304025,0.46429336,1.3896172,-0.7477304,0.65086156
1986-05-07,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-4.0769634,3.2335174,2.7189703,1.1033545,-0.7495107,-1.4705281,-0.7667761,2.0494514,0.19565153,0.504066,0.6090096,0.38740075,1.303162,0.12172246,-0.10486245,0.38751423,-0.7490392,-0.39086306,-0.076079756,-0.2831458
1986-05-08,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,2.5559232,-0.60838604,-0.00031352043,-1.991066,1.318543,-0.54084563,-0.7345872,0.4249754,-0.3150692,-0.0021530986,0.56306326,-0.3847953,-0.15644956,-0.02405572,-0.20868707,-0.68994397,0.5176698,0.34964442,0.36388358,0.22461112
1986-05-13,Paul A Volcker,Board of Governors of the Federal Reserve,Governor,Chair,Philadelphia,0.0,0.0,Board of Governors,-2.9272172,3.6313708,2.7592487,1.1987276,-0.8626212,-1.7646189,-1.1007991,1.8047718,0.7321739,0.50122076,0.8510406,0.35130203,0.94793904,0.10554743,-0.26502395,0.45892346,-0.4869653,-0.22966492,-0.18332991,-0.47100294
1986-05-14,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,9.044917,-1.260588,-0.283926,0.94429684,1.0486746,0.77880144,0.31070304,1.1030489,0.28095675,0.77216315,-0.5477797,-0.76792824,-0.40793526,0.39048505,0.4593364,-0.031510472,0.30708086,0.15222871,0.12061626,0.072949365
1986-05-14,Martha Romayne Seger,Board of Governors of the Federal Reserve,Board member,Member,Chicago,1.0,0.0,Board of Governors,-5.9796944,2.405359,3.393979,1.6990252,0.21307099,-0.89682865,0.8771846,1.4903239,-0.4817543,0.3432726,-0.34792,1.0707356,0.23675478,-0.56377685,-0.45101786,0.27863133,-1.0409565,0.10058129,1.0439658,0.5539787
1986-05-15,Robert P Forrestal,Federal Reserve Bank of Atlanta,Governor,President,Atlanta,0.0,0.0,Federal Reserve Bank of Atlanta,0.22461033,-1.9743452,-0.734566,0.7523446,3.262168,0.69960403,0.061949015,0.094694525,1.0306888,1.1987162,-1.2663181,-0.6147095,0.95895064,0.9414432,-0.10490513,0.39233148,0.06553459,-0.7322099,-0.25708798,-0.15797305
1986-05-21,Emmett John Rice,Board of Governors of the Federal Reserve,Board member,Member,New York,0.0,1.0,Board of Governors,-5.386571,4.319999,2.3025064,1.365911,-0.23770916,0.542027,0.15353394,1.7776177,-0.69470525,1.1383133,-0.6884769,0.31593835,0.5967752,0.66925335,0.6693125,-0.048094273,-0.34146726,0.46118593,-0.09015933,1.149417
1986-05-22,Thomas C Melzer,Federal Reserve Bank of St Louis,Governor,President,St. Louis,0.0,0.0,Federal Reserve Bank of St. Louis,-1.1711464,3.565101,0.34327078,-2.207574,0.5600603,0.37936544,-1.5909753,0.55479085,-1.4747884,-0.088841856,-0.18311402,0.016758084,-0.28465128,-0.17213738,-0.57124424,-0.29268432,0.75616276,0.69903624,0.84502447,0.21155447
